Category,Name,Phone_1,Phone_2,Phone_3,Email,Location,Area,Governorate,Country,About,Website,Rating,Views,Fax,URL,Facebook,Instagram,LinkedIn,Twitter,YouTube
dealers%2C-distributors-%26-manufacturers,Nana Shoes Trading Est,+971 6522923,,,,P.O. Box: 2859,Sharjah Others,Sharjah,UAE,"NANA SHOES TRADING EST is located in Sharjah, UAE. Company is working in Professional Services, Tailors, Clothing and Accessories, Boutiques business activities.",,,670,,https://uae.arablocal.com/business/view/nana-shoes-trading-est,,,,,
dealers%2C-distributors-%26-manufacturers,brg Interiors,+971 44527877,,,,"JBC 4, #1903,",Jumeirah Lakes towers,Dubai,UAE,brg Interiors,,,663,,https://uae.arablocal.com/business/view/brg-interiors,,,,,
dealers%2C-distributors-%26-manufacturers,Al Nafi Trading Company ANTC FZC,+971 65656574,,,,"Hamriyah,",Hamriyah,Sharjah,UAE,Al Nafi Trading Company ANTC FZC,,,665,,https://uae.arablocal.com/business/view/al-nafi-trading-company-antc-fzc,,,,,
industrial,Abu Dhabi Refreshment Co Ltd,+971 24447234,,,,Abu Dhabi,Embassies District,Abu Dhabi,UAE,Abu Dhabi Refreshment Co Ltd,,,1244,,https://uae.arablocal.com/business/view/abu-dhabi-refreshment-co-ltd,,,,,
dealers%2C-distributors-%26-manufacturers,Khwair Gulf Trading Llc,+971 2259377,,,,Box No. 40520,Dubai Others,Dubai,UAE,"KHWAIR GULF TRADING LLC is located in Dubai, UAE. Company is working in Trading, Blankets, Towels, Linens Trading, Beauty Products, Cosmetics, Clothing and Accessories, Shoes, Gifts, Jewellery, Imitation Jewellery, Textile business activities.",,,660,,https://uae.arablocal.com/business/view/khwair-gulf-trading-llc,,,,,
dealers%2C-distributors-%26-manufacturers,Ubuy UAE,+971 44532620,,,ubuy.ae.en@gmail.com,"Ubuy Co, Office 19 Decent Business Center Est",Airport Free Zone,Dubai,UAE,"Ubuy UAE is not your usual e-commerce website, we provide our customers with access to an excellent variety of products. Today’s shoppers want more in a shorter time period, and let's not forget the easy purchase methods an180 countries around the world to provide its shoppers with access to product categories that keeps them coming back.",http://www.ubuy.ae/en/,,1158,,https://uae.arablocal.com/business/view/ubuy-uae,https://www.facebook.com/UbuyUAE/,https://www.instagram.com/ubuyUAE/,https://www.linkedin.com/company/ubuy-com-kw,https://twitter.com/UbuyUAE,https://www.youtube.com/channel/UCY9Yktt9fpqxWi5pl8tGe4Q
industrial,Abu Dhabi Pipe Factory LLC Abu Dhabi,+971 25821600,,,,Abu Dhabi,Jarn Yafour,Abu Dhabi,UAE,Abu Dhabi Pipe Factory LLC Abu Dhabi,,,1243,,https://uae.arablocal.com/business/view/abu-dhabi-pipe-factory-llc-abu-dhabi,,,,,
construction,Al Ali Construction and Development Co FZ LLC,+971 72277794,,,,"RAK Free Trade Zone,",RAK Free Trade Zone,Ras Al Khaimah,UAE,Al Ali Construction and Development Co FZ LLC,,,1186,,https://uae.arablocal.com/business/view/al-ali-construction-and-development-co-fz-llc,,,,,
dealers%2C-distributors-%26-manufacturers,Al Ghadeer Pure Drinking Water,+971 37211353,,,,"Leetag, Sanaiya, Al Ain",Sanaiya,Abu Dhabi,UAE,"Al Ghadeer is a pure bottled water company based in Al Ain, the land known for its fertile oasis. Our company is licensed fromthe General Industry Organization, Abu Dhabi and has obtained a commercial manufacturing license since 1999. We have aproduct line which includes five-gallon,125ml, 200ml and 200ml bottles. The factory is equipped with state of the art technology to monitor and test water quality in all phases of production.d test water quality in all phases of production.",http://www.alghadeerwater.com/,,659,,https://uae.arablocal.com/business/view/al-ghadeer-pure-drinking-water,https://www.facebook.com/alghadeerwater/,,,,
industrial,Haroon Company Sharjah,+971 65330400,,,,"Ground Floor, Sanitart Complex, Dajla Street, Industrial Area 4,",Industrial Area,Sharjah,UAE,Haroon Company Sharjah,,,1242,,https://uae.arablocal.com/business/view/haroon-company-sharjah,,,,,
business-b2b,Al Nasser Holdings,+971 25059123,,,,"18th floor, Liwa Tower, Al Khaleej Al Arabi Street,",Al Hisn,Abu Dhabi,UAE,Al Nasser Holdings,,,727,,https://uae.arablocal.com/business/view/al-nasser-holdings,,,,,
construction,Al Yamamah Heavy Equipment and Spare Parts LLC,+971 43200311,,,,"Ras Al Khor,",Ras Al Khor,Dubai,UAE,Al Yamamah Heavy Equipment and Spare Parts LLC,,,1184,,https://uae.arablocal.com/business/view/al-yamamah-heavy-equipment-and-spare-parts-llc,,,,,
industrial,Gulf Sail Galvanizing Factory,+971 25500540,,,,Abu Dhabi,I CAD I,Abu Dhabi,UAE,Gulf Sail Galvanizing Factory,,,1242,,https://uae.arablocal.com/business/view/gulf-sail-galvanizing-factory,,,,,
business-b2b,Al Fanoos Al Thahabi Human Resource Consultancy,+971 65985192,+971 505288526,,,"4th Floor, Modern Business Centre, Office # 4047,",Al Qassamia,Sharjah,UAE,Al Fanoos Al Thahabi Human Resource Consultancy,http://www.afathr.com/,,726,,https://uae.arablocal.com/business/view/al-fanoos-al-thahabi-human-resource-consultancy,,,,,
dealers%2C-distributors-%26-manufacturers,Al Dana Leather Products,,,,,Po Box 16815,Al Ain,Abu Dhabi,UAE,"AL DANA LEATHER PRODUCTS is located in Al Ain, UAE. Company is working in Handbags & Leather Products business activities.",,,656,,https://uae.arablocal.com/business/view/al-dana-leather-products,,,,,
dealers%2C-distributors-%26-manufacturers,Hands Industries LLC,+971 43394002,,,,Dubai,Al Quoz Industrial Area 2,Dubai,UAE,Hands Industries LLC,,,655,,https://uae.arablocal.com/business/view/hands-industries-llc,,,,,
industrial,Al Shirawi Equipment Co LLC,+971 43472606,,,,Dubai,Al Quoz Industrial Area 3,Dubai,UAE,Al Shirawi Equipment Co LLC,,,1241,,https://uae.arablocal.com/business/view/al-shirawi-equipment-co-llc,,,,,
construction,Al Shafar Contracting Co LLC,+971 43386464,,,,"Floor #2, Al Shafar Investment Building, Office #222, Al Quoz Third,",Al Quoz,Dubai,UAE,Al Shafar Contracting Co LLC,,,1181,,https://uae.arablocal.com/business/view/al-shafar-contracting-co-llc,,,,,
business-b2b,Dehnee Trading Co Llc,+971 2844446,,,,Box No. 37886,Dubai Others,Dubai,UAE,"DEHNEE TRADING CO. LLC is located in Dubai, UAE. Company is working in Trading, Agarwood & Incense Trading, Beauty Products, Cosmetics, Clothing and Accessories, Shoes, Gifts, Jewellery, Imitation Jewellery, Handbags & Leather Products business activities. Visit our company website for more information about us : http://www.dehnee.com",http://www.dehnee.com,,725,,https://uae.arablocal.com/business/view/dehnee-trading-co--llc,,,,,
business-b2b,Development Fodder Trading Co,+971 25631292,,,,-ALSHAHAMA AREA,Al Shahama,Abu Dhabi,UAE,"Development Fodder Trading Co. is located in Abu Dhabi, UAE. Company is working in Overseas Business, Import and Export Agents business activities.",,,724,,https://uae.arablocal.com/business/view/development-fodder-trading-co,,,,,
construction,Al Ahd General Contracting and Maintenance Co LLC AGCM,+971 26723409,,,,"8th Floor, Building # 534, Zayed First Street,",Khalifa City B,Abu Dhabi,UAE,Al Ahd General Contracting and Maintenance Co LLC AGCM,,,1181,,https://uae.arablocal.com/business/view/al-ahd-general-contracting-and-maintenance-co-llc-agcm,,,,,
dealers%2C-distributors-%26-manufacturers,Monaco Fashion And Shoes,+971 65593660,,,,"Opposite City Center, St, P.O. Box: 38949",Al Wahda,Sharjah,UAE,"Monaco Fashion and Shoes is located in Sharjah, UAE. Company is working in Clothing and Accessories, Shoes, Boutiques, Jewellery, Handbags & Leather Products business activities.",,,654,,https://uae.arablocal.com/business/view/monaco-fashion-and-shoes,,,,,
business-b2b,Fun Fashion Fzco,+971 8045000,,,,"Box No. 261075, Free Zone",Jebel Ali Freezone,Dubai,UAE,"FUN FASHION FZCO is located in Jebel Ali Free Zone, UAE. Company is working in Trading, Fashion business activities.",,,721,,https://uae.arablocal.com/business/view/fun-fashion-fzco,,,,,
industrial,Al Majd Insulation Materials Co LLC,+971 26398666,,,,"Floor # 15, Building # C34, Office # 1505, Khalifa Bin Zayed The First Street,",Al Danah,Abu Dhabi,UAE,Al Majd Insulation Materials Co LLC,,,1240,,https://uae.arablocal.com/business/view/al-majd-insulation-materials-co-llc,,,,,
industrial,Sawhney Foodstuff Trading Co LLC,+971 42247704,,,,"Ground Floor, Bahiyor Furniture Building, Al Mussalla Street, Naif,",Deira,Dubai,UAE,Sawhney Foodstuff Trading Co LLC,,,1237,,https://uae.arablocal.com/business/view/sawhney-foodstuff-trading-co-llc,,,,,
construction,Delta Al Emarate Building Contracting LLC,+971 42972806,,,,Dubai,Al Barsha 1,Dubai,UAE,Delta Al Emarate Building Contracting LLC,,,1180,,https://uae.arablocal.com/business/view/delta-al-emarate-building-contracting-llc,,,,,
dealers%2C-distributors-%26-manufacturers,Decolab Llc,+971 48801183,,,,Box No. 42860,Dubai Others,Dubai,UAE,"DECOLAB LLC is located in Dubai, UAE. Company is working in General Office Services, Office Furniture, Wooden Products business activities. Visit our company website for more information about us : http://www.decolabgroup.com",http://www.decolabgroup.com,,654,,https://uae.arablocal.com/business/view/decolab--llc,,,,,
construction,Cemex Topmix LLC Al Quoz Industrial Area Dubai,+971 43470477,,,,Dubai,Al Quoz Industrial Area 3,Dubai,UAE,Cemex Topmix LLC Al Quoz Industrial Area Dubai,,,1175,,https://uae.arablocal.com/business/view/cemex-topmix-llc-al-quoz-industrial-area-dubai,,,,,
business-b2b,Mehdi Group Innovate the Future,+971 4 5757016,,,info@mehdigroups.com,"1601, Oberoi Center Business Bay, P.O.Box 62356 Dubai, UAE.",Business Bay,Dubai,UAE,"Mehdi Group is a provider of dynamic Banking & Finacial Advisory, Sales Consultancy, Outsourcing Services, Marketing Management, and Training institutions We are specialists in creating, developing, and delivering tailored experiences, Courses, and consultancy that address the Clients business needs and connects them to their Employees, Partners, and customers. Our Innovative, creative, and professional approach facilities extensive personal development motivating and animating both internal ...",http://www.mehdigroups.com/,,720,080063434,https://uae.arablocal.com/business/view/listing-with-banks,https://www.facebook.com/MehdiGroups,https://www.instagram.com/mehdigroup/,https://www.linkedin.com/company/66666066/admin/,https://twitter.com/GroupMehdi,https://www.youtube.com/channel/UC9PFPoDvPi79xAd0f2-S8Fg?view_as=subscriber
dealers%2C-distributors-%26-manufacturers,Wadi Al Ain Trading and Distribution Pure Natural Water Est,+971 48830616,,,,Dubai,Jebel Ali Freezone,Dubai,UAE,Wadi Al Ain Trading and Distribution Pure Natural Water Est,,,653,,https://uae.arablocal.com/business/view/wadi-al-ain-trading-and-distribution-pure-natural-water-est,,,,,
industrial,Al Omran Trading Est,+971 65624860,,,,Sharjah,Industrial Area 1,Sharjah,UAE,Al Omran Trading Est,,,1233,,https://uae.arablocal.com/business/view/al-omran-trading-est,,,,,
business-b2b,Dubai Silicon Oasis Authority,+971 45015555,,,,"Dubai Silicon Oasis,",Dubai Silicon Oasis,Dubai,UAE,Dubai Silicon Oasis Authority,,,717,,https://uae.arablocal.com/business/view/dubai-silicon-oasis-authority,,,,,
construction,Abudhabi Precast,+971 25134444,,,,"ICAD City 1,",Musaffah,Abu Dhabi,UAE,Abudhabi Precast,,,1175,,https://uae.arablocal.com/business/view/abudhabi-precast,,,,,
business-b2b,Al Uruba Business Center,+971 42948572,,,,"Floor # 7, Al Garhoud Views Building, Al Mina Road,",Garhoud,Dubai,UAE,Al Uruba Business Center,,,715,,https://uae.arablocal.com/business/view/al-uruba-business-center,,,,,
dealers%2C-distributors-%26-manufacturers,Al Kissa Readymade,+971 42271642,,,,Area :,Dubai Others,Dubai,UAE,"Al Kissa Readymade is located in Dubai, UAE. Company is working in Clothing and Accessories business activities.",,,649,,https://uae.arablocal.com/business/view/al-kissa-readymade,,,,,
industrial,Aquatech Eastern FZE,+971 65574595,,,,"SAIF Zone,",Saif Zone,Sharjah,UAE,Aquatech Eastern FZE,,,1232,,https://uae.arablocal.com/business/view/aquatech-eastern-fze,,,,,
industrial,Al Sousi Trading Est Sharjah,+971 65626923,,,,Sharjah,Al Ghuwair,Sharjah,UAE,Al Sousi Trading Est Sharjah,,,1228,,https://uae.arablocal.com/business/view/al-sousi-trading-est-sharjah,,,,,
business-b2b,Majid Bukatara Building Materials Trading LLC,+971 43371710,,,,Dubai,Al Karama,Dubai,UAE,Majid Bukatara Building Materials Trading LLC,,,939,,https://uae.arablocal.com/business/view/majid-bukatara-building-materials-trading-llc,,,,,
dealers%2C-distributors-%26-manufacturers,Raoul,+971 43410282,,,,"Mall of the Emirates, Level G, Store 209,, Al a First",Sheikh Zayed Road,Dubai,UAE,"RAOUL : - Women raoul, raoul shirts, shirts, singapore fashion, fj benjamin, foreign policy design group, audi fashion festival, singapore biennale, new york fashion week, paris fashion week, tom scott, Haidee Findlay-Levin, elle macpherson, brill clutch",http://www.raoul.com,,648,,https://uae.arablocal.com/business/view/raoul,,,,,
construction,Hardco Group,+971 65369922,,,,"Hardco Building,",Saja'a Industrial,Sharjah,UAE,Hardco Group,http://www.hardcogroup.com/,,1174,,https://uae.arablocal.com/business/view/hardco-group,,,,,
construction,Elite Materials FZE,+971 46091798,,,,"Warehouse #6WA - 826,",Dubai Airport Free Zone,Dubai,UAE,Elite Materials FZE,,,1174,,https://uae.arablocal.com/business/view/elite-materials-fze,,,,,
dealers%2C-distributors-%26-manufacturers,AJ Lathe Works,+971 67480322,,,,Ajman,Ajman Industrial 2,Ajman,UAE,AJ Lathe Works,,,648,,https://uae.arablocal.com/business/view/aj-lathe-works,,,,,
industrial,AASA Middle East Contraction Co LLC,+971 42669045,,,,"Al Muraqqabat,",Deira,Dubai,UAE,AASA Middle East Contraction Co LLC,,,1228,,https://uae.arablocal.com/business/view/aasa-middle-east-contraction-co-llc-1,,,,,
business-b2b,Sha General Trading Co Llc,+971 359551705,,,,Box No. 45021,Dubai Others,Dubai,UAE,"SHA GENERAL TRADING CO LLC is located in Dubai, UAE. Company is working in Procurement, Trading, Computer Services, Networking, Cabling and Fibre Optics, Online Content, Computer Software, Web Design business activities. Visit our company website for more information about us : http://www.shateam.com",http://www.shateam.com,,714,,https://uae.arablocal.com/business/view/sha-general-trading-co-llc,,,,,
construction,Gulf United Stones and Marble LLC,+971 25515161,,,,"Gulf United Building Block #38, Mussafah (M-33),",Musaffah,Abu Dhabi,UAE,Gulf United Stones and Marble LLC,,,1170,,https://uae.arablocal.com/business/view/gulf-united-stones-and-marble-llc,,,,,
dealers%2C-distributors-%26-manufacturers,Yaco Trading Est,+971 42820505,,,,"Yateem Group building, P.O. Box: 50571",Al Garhoud,Dubai,UAE,"YACO TRADING EST. is located in Dubai, UAE. Company is working in Opticians, Clothing and Accessories business activities. Visit our company website for more information about us : http://www.yateemgroup.com If you have any questions, please contact us",http://www.yateemgroup.com,,647,,https://uae.arablocal.com/business/view/yaco-trading-est,,,,,
industrial,Union Beverages Factory Dubai,+971 48802828,,,,Dubai,Jebel Ali Industrial Area,Dubai,UAE,Union Beverages Factory Dubai,,,1222,,https://uae.arablocal.com/business/view/union-beverages-factory-dubai,,,,,
business-b2b,Al Khayal Trading,+971 26663255,,,,"Near Comml Bank, Khalidiya, P.O. Box: 77343",Khalidiya,Abu Dhabi,UAE,"Al Khayal Trading is located in Abu Dhabi, UAE. Company is working in Small Business, General Traders business activities.",,,712,,https://uae.arablocal.com/business/view/al-khayal-trading,,,,,
construction,Al Saraya Engineering Consultants,+971 43350084,,,,Dubai,Al Karama,Dubai,UAE,Al Saraya Engineering Consultants,,,1170,,https://uae.arablocal.com/business/view/al-saraya-engineering-consultants,,,,,
dealers%2C-distributors-%26-manufacturers,Abdulla Moosa Furnitures,+971 42722043,,,,"Ground Floor,",Al Murar,Dubai,UAE,Abdulla Moosa Furnitures,,,646,,https://uae.arablocal.com/business/view/abdulla-moosa-furnitures,,,,,
construction,Al Maha Marbles Tr,+971 65346407,,,,"Industrial Area# 17,",Industrial Area 17,Sharjah,UAE,Al Maha Marbles Tr,,,1164,,https://uae.arablocal.com/business/view/al-maha-marbles-tr,,,,,
construction,Al Taween Bulk Trading LLC,+971 72448821,,,,Ras Al Khaimah,Khatt,Ras Al Khaimah,UAE,Al Taween Bulk Trading LLC,,,1160,,https://uae.arablocal.com/business/view/al-taween-bulk-trading-llc,,,,,
construction,Abou Seif Bldg Cont Co LLC,+971 65722311,,,,Sharjah,Al Majaz 3,Sharjah,UAE,Abou Seif Bldg Cont Co LLC,,,1163,,https://uae.arablocal.com/business/view/abou-seif-bldg-cont-co-llc,,,,,
construction,Al Nahar Al Safi Tech. Cont. LLC,+971 65244458,+971 544435790,,,"Ground Floor, Al Shamsi Building, Office # 101,",Al Qulayaa,Sharjah,UAE,Al Nahar Al Safi Tech. Cont. LLC,http://www.alnaharalsafi.com/,,1157,,https://uae.arablocal.com/business/view/al-nahar-al-safi-tech-cont-llc,,,,,
construction,Beijing Emirates International Constraction Co Llc,+971 42956166,,,,"Lamborghini Building, Al Ittihad Street,",Deira,Dubai,UAE,Beijing Emirates International Constraction Co Llc,,,1168,,https://uae.arablocal.com/business/view/beijing-emirates-international-constraction-co-llc,,,,,
construction,Top Werk Hess Middle East FZE Jebel Ali Free Zone Dubai,+971 48862030,,,,"Ground Floor, Warehouse FZS1 BA06,",Jebel Ali Freezone,Dubai,UAE,Top Werk Hess Middle East FZE Jebel Ali Free Zone Dubai,,,1154,,https://uae.arablocal.com/business/view/top-werk-hess-middle-east-fze-jebel-ali-free-zone-dubai,,,,,
construction,Fosroc Al Gurg Dubai,+971 42858606,,,,Dubai,Umm Ramool,Dubai,UAE,Fosroc Al Gurg Dubai,,,1150,,https://uae.arablocal.com/business/view/fosroc-al-gurg-dubai,,,,,
construction,ABD International Building Materials Trading LLC,+971 42287973,,,,"Ground Floor, Ahmed Mohammed Hassan Building, Shop # 5, Al Nakheel Street,",Deira,Dubai,UAE,ABD International Building Materials Trading LLC,,,1152,,https://uae.arablocal.com/business/view/abd-international-building-materials-trading-llc,,,,,
